title,href,author,reviewer,last_comment_time,comment
对于这种玩法的尝试,http://tieba.com/p/8231541822,可爱的东...,睡着啦zzZ,2-23,看到这个回复贴，然后突然想起之前玩这种玩法成功过
来点小布痛斥福瑞控图,http://tieba.com/p/8270649555,脱氧核糖...,sharksWEN,2-22,想做合订本捏
净化吧计划,http://tieba.com/p/8126121264,不会输给...,不会输给...,2-23,净化吧里氛围，开始戒涩。乱删我帖子，三回啊三回！（恼）
想听听8U们的爱情故事,http://tieba.com/p/8275931404,永恒轮回,永恒轮回,2-23,半夜emo了，想听听8U们经历过或者听说过的爱情故事，无论是正在拥有还是曾经拥有过的，都行 先说楼主本人，从小到大没怎么跟异性接触过，幼儿园时期有过暗恋对象，好像也被一个女生喜欢，但那个时候谁懂啊…从初中开始，在班级里就算个小透明，女生对我的评价基本都是“老实人”，“不爱说话”，“小透明”，但也算不上完全孤的人，同性好友还是有几个的。 我对异性和爱情有念概，还是六年级的时候开始接触二次元开始的，看完《天降
求来源..,http://tieba.com/p/8270343109,冰之湖妖...,是梦梦猫鸭,2-23,
女儿送的...吃了会死的情人节巧克力你会收下吗？,http://tieba.com/p/8262834709,什么都想...,是梦梦猫鸭,2-23,她是你们的第一个孩子，但在一岁的时候，因为先天性疾病夭折了。悲痛持续了很久。之后你们没有心思再要一个。因为对她的祭奠，也因为生活的艰难 在一次回家的路上，你看见了一个头上顶着光环的女孩。拿着半块巧克力低着头挺失落的样子。你感觉她有一股熟悉的气息，走进前去。她也发现了你，眼睛有了光，把手中的巧克力递给你 “爸爸，吃了半块巧克力，再拿半块给妈妈，我们就能去天国团圆了...这是神明大人专门给我的优待哦，过了今
有人偷偷闻过喜欢的人用过的东西吗,http://tieba.com/p/8261696936,听风雨萧, 甜兔布丁,2-23,如题
有没有会写任务的,http://tieba.com/p/8277307391,思.:),会做蛋炒饭,2-23,zf之后找钥匙的任务
核吧人如何看待,http://tieba.com/p/8276616586,僧间理亚,鲸落与鲨凋,2-23,
这是我的jiojio，想看看坝友们的,http://tieba.com/p/8224268117,紗桃言歌里,DFMC,2-23,🥺🥺🥺
呜呜....一只可爱的小猫猫,http://tieba.com/p/8274271579,ax,今天打扫...,2-22,有一只小猫猫....不小心受伤了....在地上动不了了，很悲伤 但是她非常非常可爱....可爱得你想摸摸她的脑袋 你会怎么做呢....(算是1个小调查吧)
刚刚看了个河坝玩法的小说？¿,http://tieba.com/p/8265514402,[],金缕衣Aurelia,2-23,写的还挺符合河坝8u爱好的，有没有哪位尝试过？
今日份的分享,http://tieba.com/p/8268599112,喵儿家的...,逍遥勇者...,2-23,恢复分享捏，这几天又跑了趟杭州van了几天刚回来。分享点强制女装kb的图图捏，老规矩楼下放图。 为了不被吞，其余的都在下面的网盘链接里了。
最近看本总是代入被焯的，我是不是沾点4ai啊,http://tieba.com/p/8262216907,想不到id喵,逍遥勇者...,2-23,
今天中午饭有鱼,http://tieba.com/p/8275614445,慧天歌,DawnBreaker__,2-23,我看都没人吃 就多吃了点 结果一个不小心 没抿出来给咽下去了 顿时一阵恶寒 MDlz怎么犯了那么低级的错误 这不大耳朵图图吗 然后我就米饭拌汤 喝了下去没有效果 忍着一个下午 百度查了一下没有什么能立即解决的办法 一般来说直接去医院 于是下班直接去了附近的医院 然后医生折腾了半天 他拿纸巾拉住我的舌头然后让我喊噫 ～～～ 因为被拉住舌头以后我就只能说啊～～～ 然后医生一边噫～ 我一边啊～ 折腾半天医生说看不到没办法 要不就打麻药
有人知道是什么味道吗,http://tieba.com/p/8276591481,NekoSakura,万维囹圄,2-23,
奇怪的问题,http://tieba.com/p/8267085607,Booli,找东西,2-23,自己认为 男男不能接受 但女女可以 大伙有这种感觉吗
谁还保存着老痰酸菜的图片,http://tieba.com/p/8261440247,清歌雅舞,颜安青,2-23,原作者不知道哪里去了，现在想温故知新找不到了，有没有人给个地址或者私我😭
+3的艺术,http://tieba.com/p/6831636708,云水926,丨ロキシ...,2-23,故事接龙，以水贴为主题 我先来 有一天，lz走着走着，看到了一个人设贴，立马喊出：+3他瞬间就变强了
要是能把自己的意识传送到虚拟引擎里就好了,http://tieba.com/p/8277279175,本田思域,懒病不想治,2-23,单机的虚拟引擎。里面就像一个新的空间，只不过里面的一切都是代码渲染出来的。让我沉浸在代码堆成的梦境里。让我无法分清虚拟与现实。 这样，我就能在这个代码构成的梦境里和喜欢的人做好朋友了。
会是什么呢,http://tieba.com/p/8246529490,一颗小土...,一口一波克,2-23,XX染色体是女生，XY染色体是男生，那YY会是什么呢～
老哥们有没有类似这种的xp呢,http://tieba.com/p/8273289521,在下仁羽...,万维囹圄,2-23,
猎奇知识(不定期更新哦⊙∀⊙！),http://tieba.com/p/6659092064,BOK｜,故人的归途,2-23,猎奇知识(不定期更新哦⊙∀⊙！)
好奇，3A大作《真实人生》这款游戏,http://tieba.com/p/8277249703,本田思域,redscarnation,2-22,有个DLC支线剧情礼包。要在哪里能买到呢？要多少钱才能买到？ 据说这款支线剧情礼包，包含了遇到喜欢的人，谈一场甜甜的恋爱的剧情
核吧老哥是不是都是这种心理,http://tieba.com/p/8276233908,西伯利亚...,右鹭,2-22,
不知道8u有没有我这种xp的,http://tieba.com/p/8255848093,一台烤面...,孤孤寡寡,2-22,就是非常喜欢角色受到重大精神或者身体打击的样子 觉得他们因为痛苦而撑不住的样子很涩
可爱捏……,http://tieba.com/p/8245149517,白师傅,纯fw一个,2-22,请你们吃吃我的（5.56×45）
突然灵光一现想到的,http://tieba.com/p/8275838319,1,1,2-22,具体内容是一个类似雌小鬼的人端着盘子强迫你吃掉里面的东西，盘子里有一个倒着放的、由报纸叠成的纸飞机，下面是血，纸飞机的下半部分被血浸湿了(差不多像下图那样)。 有没有8u能够把这个场景复现出来
老哥们做过最bt的事是什么？,http://tieba.com/p/8230154742,风渐晩,听我急 ...,2-22,
真的会有人养这种生物嘛（2）,http://tieba.com/p/8267861222,月渚咲奈,月渚咲奈,2-22,还是很小只， 喜欢把房间收拾的十分整洁，讨厌乱哄哄的屋子 十分干净，身上几乎一尘不染的发光的白而且打扮穿搭都十分漂亮，在别人眼里更多是可爱 自己一个人待在屋子里会有些许不安 睡觉的时候会发出很轻很小的呼呼声，双人床的话喜欢睡中间，而且是一个“大”字展开睡，和别人一起睡觉的话不是压别人头发就是抢被子。 平时总是很厉害的样子，遇见危险或者困难也会哭嘤嘤的。 会十分严格的评价你做的饭，虽然嘴巴还是蛮诚实的（不挑
来说点催眠,http://tieba.com/p/8277366616,乐正绫的狗,乐正绫的狗,2-22,在河坝催眠最火的时候躲起来了 科普贴。说说怎样安全玩催眠吧。 楼里细说。先放个镇楼图
阿敦，你是懂出主意的,http://tieba.com/p/8155758051,有栖川ฅฅ,[],[],"
            
        "
title,href,author,reviewer,last_comment_time,comment
准备入手，有没有一起玩的,http://tieba.com/p/8225794498,人间痴情客,人间痴情客,2-22,rt，过年了给自己点奖励
太励志了 但是感觉还是写轮回中提升自己,http://tieba.com/p/8277339549,憨傻2笨愚,Yxz,2-22,追求女主比较好点
关于抖喵酱,http://tieba.com/p/8277281658,😋🤗,Yxz,2-22,rt，有玩过的8u咩，给我细🔒一下
我放一个冰箱在这里,http://tieba.com/p/8277264209,铸币,Yxz,2-22,一小时后再来看
［菇菇の深夜矫情］不知不觉的已经在河坝待了半年了呢,http://tieba.com/p/8186351447,菇魔魔•...,空青子,2-22,时间过的真的好快哦，菇菇来河坝已经整整半年了。期间经历了许多。有了一千多位粉丝，很多新朋友和11级的黄牌（因为之前清空了帖子所以倒回到了10级），上过红人榜前五，甚至有人生中的第一次“身亡”。 我还记得当时发的第一个帖子是在吐槽自己很中性的长相，收到了不少安慰的回复 再后来开了鲨鲨酒馆，记录了不少……翻车。还有自己在尝试的形象转变，一些喜欢的打扮风格。 刨除极少部分老鼠屎以外，河坝的一切都让我感到前所未有
等身的2b&9s,http://tieba.com/p/8277234821,我是帅气...,Yxz,2-22,
是人类该反省一下还是AI该反省一下,http://tieba.com/p/8273732079,伊萨科夫,沢上宫森,2-22,从现在开始此图将成为未来的火星图@破阵者派蒙ლ💫
问个问题,http://tieba.com/p/8277127233,篮球魔女...,Yxz,2-22,喜欢moss，原子之心里的冰箱和爱死机三个机器人里的三角形机器人算什么xp啊
8U们这啥意思啊,http://tieba.com/p/8277101469,肖恩魔法...,Yxz,2-22,世界上最珍贵的东西，不是亲人，也不是金银财宝，而是最懂你的人。千里马不遇伯乐，也只会颓废一生；伯牙不遇钟子期，也就终生无法寻到知音。我们总是希望遇到啊凯一样的真朋友，缺总是遇到那些装模作样的狸猫。 这段话仅仅调侃一下，无负面想法
一些失禁体验,http://tieba.com/p/8138706939,小狗只爱你,蓝霞之下,2-22,评论区见 别催我了 刚刚是系统删的
气人被删了(这哪里违规啊),http://tieba.com/p/8277083462,Gl琉璃,Yxz,2-22,
总有一天，人们一定会控香蒲的,http://tieba.com/p/8272727526,艾cey,七海，嘿嘿,2-22,标题五个字
如果对象完全不能接受不喜欢自己的xp,http://tieba.com/p/8277060950,尛尛夜猫子,我要吃森...,2-22,那大家是会隐藏自己的xp继续相处还是考虑分手
我可以立遗嘱，让我的继承人油炸烹饪我的尸体吗？,http://tieba.com/p/8277062891,内涵段子3...,Yxz,2-22,
哔哔哔哔哔你被菇菇洗脑了！,http://tieba.com/p/8268335930,菇魔魔•..., 甜兔布丁,2-22,以后要努力爱自己，努力好好生活，不要难过不要悲伤，每天开开心心的，记住了吗！ 哔哔哔哔哔（施法）
大佬们有没有wombo ai(对歌词),http://tieba.com/p/8277056525,来自82年...,Yxz,2-22,求一个
别人想把猫猫变成猫娘，我想自己变成猫猫,http://tieba.com/p/8277032420,白水..,被布布强...,2-22,
rule34究竟是什么,http://tieba.com/p/7984191299,山田凉的...,wby20016607399,2-22,所以的东西都能拟人？
隔壁看到的。。,http://tieba.com/p/8276634190,MY帽子有...,🤪🤪🤪👉📱,2-22,隔壁看到的。。
小布怎么跑这里了,http://tieba.com/p/8275161037,（汉谟拉...,圉uuuu,2-22,说！收了多少广告费
地球战败了,http://tieba.com/p/8271636008,古明地、觉,jiarui9268,2-22,
听说黑妹特别粉，有没有亲身体验过的,http://tieba.com/p/8276553566,长风故人...,阿尔法瑞...,2-22,
"我一直觉得""我来替他/她…""是个很笨的做法……",http://tieba.com/p/8273862097,[],心迹海涯,2-22,没有后援就等着双双白给吧，除非对方是守序邪恶()
吧友有没有男生还留长发打耳洞的,http://tieba.com/p/8276571321,歹势歹势...,歹势歹势...,2-22,吧友有没有男生还留长发打耳洞的
标题五个字,http://tieba.com/p/8275162674,不可燃垃...,织梦雕灵T...,2-22,大家有什么喜欢的道具吗
你们是怎么发现自己有奇怪的xp的？,http://tieba.com/p/8238237617,只是友人,教皇二世,2-22,我很好奇
突然悲伤，啊啊啊啊啊，让我发会癫,http://tieba.com/p/8270450020,桥..., 甜兔布丁,2-22,痛，太痛了！
8U喜欢人棍的举手！,http://tieba.com/p/8239745714,贴吧用户_...,贴吧用户_...,2-22,小时候发现的XP，奇奇怪怪的
拜见大佬，跪求弔图,http://tieba.com/p/8269135309,忘川鬼仙,呼呼咔咔,2-22,有哪些珍藏的图都拿出来吧，顶我上去让小布看看
摔成一摊的史莱姆,http://tieba.com/p/8275049505,爱唱歌的...,给我俩窝窝,2-22,
小师妹：师傅！大事不妙了！,http://tieba.com/p/8273393005,邮箱艾,网友依...,2-22,小师妹：师傅！大事不妙了！ 师傅：？大什么大啊？ 修仙宠物大家会选择什么？
别太离谱啦，真的,http://tieba.com/p/8271723692,奈奈子参..., 甜兔布丁,2-22,
因为总是做不到就要艾草，这种图上不能干的事越来越多了,http://tieba.com/p/8219023037,矢末, 甜兔布丁,2-22,考考河坝吧友，现在还能怎么干呢？
qwq咱在想...,http://tieba.com/p/8210853339,MCF,压缩变答...,2-22,想像一下那种带有病娇+施虐倾向+偏强势+性格温柔的大姐姐会是什么样吧... 你被她关进了地下室里整整三天...被关进了小笼子里，手脚上带着手铐脚镣...脖子上还戴着个小铃铛...就这样被囚禁着，没有人看见你的踪影...你就只能一点一点的挣扎着，脖子上的小铃铛叮叮当当的响着 突然...外面的门开了...是她来了...害怕到极点的你此时脑子里面只有逃的想法...但是却只能靠到背后冰冷的铁栏杆上...她逐渐的靠近，脸上看起来温暖的笑容只能让你更加的
求各位大神,http://tieba.com/p/8275619474,思.:),思.:),2-22,有没有会zì 缚的
今天被舍友论剑了,http://tieba.com/p/8267269230,Mr.Polaris,莱茵艺术...,2-22,
大家心中理想的家是什么样子的呢？,http://tieba.com/p/8261347390,Hevehsc,呼呼咔咔,2-22,如题～
拼了命也做不到的一件事，吧友会继续拼命还是苟且偷生,http://tieba.com/p/8276711262,哈曼曼,咕噜～,2-22,做不到会有很恐怖的事情发生
不为人知的名店的味道,http://tieba.com/p/8274560940,爱唱歌的...,心迹海涯,2-22,
核吧美食区,http://tieba.com/p/8265438966,飞天旋转...,贴吧用户_...,2-22,各位食材们好啊！我是飞天旋转深海章鱼。众所周知，小布是一种可口多汁的食材，这么棒的食材，怎么能没有好的烹饪方法呢？所以tako准备为大家带来小布的各种吃法(要是小布有人工培育的观赏种和食用种就好了)具体的在楼下哦，有各种部位的烹饪方法
终于四级了，轮到我来讲述我的故事了【内含bambi sleep内容】,http://tieba.com/p/8259302007,一份芝士,koukou01,2-22,好奇怪好奇怪，一切的起因源自我昨天下午无聊看百度贴吧，一开始我并不知道核战避难吧是那种zhongkou味的群体，我刷贴吧，刷到一个人的评论说是：这是什么河坝玩法。我不懂河坝玩法是什么意思，我去一搜，结果是核吧玩法的意思，核吧是以前zhongkou吧的延续，然后我就怀着好奇的观点去搜素核吧。
某购物软件最近总是给菇菇推一些会让我做噩梦的玩偶,http://tieba.com/p/8272653995,菇魔魔•...,不朽执行者,2-22,真的会有人买吗……
一张PS图，半部河坝史,http://tieba.com/p/8217327791,qchcool,qchcool,2-22,咋逮着一只羊薅
我的同学😰😰,http://tieba.com/p/8270782353,←如果我...,一个一直...,2-22,哈人
仿生人科技什么时候点出来啊。,http://tieba.com/p/8276748510,戴森世界,A江南布衣...,2-22,好想娶个仿生人老婆。
新人报道发帖,http://tieba.com/p/8275079111,啊无啊语了,米酒喵qwq,2-22,初来乍到，请多指教
虽然…但是…,http://tieba.com/p/8272465675,月渚咲奈,月渚咲奈,2-22,呀！无所谓啦，那就公开好啦！像这种东西阿奈从来都是不会去担心的( •̥́ ˍ •̀ू )只是好心提醒一下吧友们，重点绝对不是在说阿奈和阿基都是…咳咳
发明了性转药的哥哥没想到被强行变成第一个试验品！,http://tieba.com/p/8275136483,星河奔流...,纯情の玛...,2-22,
这样的，河坝会怎么看,http://tieba.com/p/8276640326,九岁就虚了,PY,2-22,有没有那种姐妹花xp，要是这样的话，核友会怎么对她（她们）
如果我们河吧139w人住在一个城市会怎样,http://tieba.com/p/8255813333,麻辣兔頭,杨桃今天...,2-22,是不是一个xp自由的天堂
title,href,author,reviewer,last_comment_time,comment
一个小家庭的离去,http://tieba.com/p/8222848305,砂糖茶会,rever,2-22,我已经不知道怎么办了 我是在很冷静的情况下梳理出来的 我还是个学生 我已经不知道怎么办了
魔法少女被放到网上随便评论,http://tieba.com/p/8276835498,哔哩哔哩...,AM✝EN,2-22,不知道8u看见这种景象会说什么呢？
评价原子之心冰箱诺拉，它太会了,http://tieba.com/p/8276728690,老脸一红...,老脸一红...,2-22,我要求出本子
你变成吸血鬼会为了活下去，让别人为自己而死吗？,http://tieba.com/p/8276570306,爱读书的...,site,2-22,有一天你路上捡了个石鬼面。本来想拿回家收藏，结果路上绊了一跤，头摔到面具上磕出了血...你被石鬼面变成了吸血鬼...你获得了吸血鬼的能力，还有个可以暂停时间的替身。但你不吸人的血就活不下去。而且你发现吃血袋也不行，必须把一整个人吃干才能饱腹 你会怎么做？
不知道8U们有没有跟我一样的xp,http://tieba.com/p/8276547341,亡羊补牢...,亡羊补牢...,2-22,就是每天都想着大而好看的只因吧 但自己却不是楠同，看资源时也要看到那玩意才可以冲
啊这…这么大胆,http://tieba.com/p/8276762509,[],夜生岚,2-22,
这是一个保护贴！,http://tieba.com/p/8235809834,Jten,Jten,2-22,看到了很多就在身边的不幸经历 属实感动到了捏…… 生活不如意的8u们来这里集合 lz抱抱你们捏
算童年回忆捏,http://tieba.com/p/8245521097,碎梦谰语,社恐也想...,2-22,看了那么久河坝一直没发现和我一样喜欢拳x交的 依稀记得那是在初中误入一个神秘网站看到一个人往p里塞东西，给了我一点小小的⭐震撼这个吧里真的没人知道那个女王zxl吗？还是这xp已经算小众了
情人节快乐!!,http://tieba.com/p/8262704556,日向戈薇,血源晶,2-22,大家情人节都是怎么过的呢 rt
只要是可爱，伪娘你也喜欢吗,http://tieba.com/p/8213856775,魂淡的终结,血源晶,2-22,当恋人的那种
你会逃走还是脎死她还是...,http://tieba.com/p/8262520236,什么都想...,梦秋廿八,2-25,你和往常一样来到了地下停车场。她也如往常一样站在最显眼的位置。但这一次并不是接她去电影院附近的餐馆吃饭了...你握紧了手中的枪。她的眼神暗淡，嘴中轻轻呼唤着你的名字。但群下的触须抽搐地摆动着，透露出强烈的危险气息。 她受到了深海的指引，再加上家庭问题的精神创伤就会变成这样。你虽然爱她但看着她现在这个样子...上次被搞的肋骨骨折伤，还隐隐作痛。而且这一次程度比上一次还要危险。按照正确的程序你应该将她处理但这
如果放屁会有快感……,http://tieba.com/p/8276783664,是阿娜丽...,Z孜然羊肉串,2-22,如果放屁会产生强烈的快感那么人们会不会把放屁当成涩琴的一种？ 如果几个人约到一起放屁，会不会被认定为聚众淫乱？
为什么我理性状态下接受不了mtf但是能接受ftm?,http://tieba.com/p/8212024082,卿当垆处...,是梦梦猫鸭,2-22,前者好看的也看就是觉得接受不了，后者居然可以做朋友。。。可是信誉来了可以对伪娘虫但是不能对假小子 假小子镇楼
这种洞一看就是陷阱,http://tieba.com/p/8208963920,TheDeerGod,legi6,2-22,太明显了，我是不会中招的！
有没有吧友现身说法，被勒住脖子真的会勒吐吗？,http://tieba.com/p/8276646812,歹势歹势...,歹势歹势...,2-22,有没有吧友现身说法，被勒住脖子真的会勒吐吗？
该怎么打败她呢,http://tieba.com/p/8265274474,爱读书的...,云彩和星辰,2-22,万圣节的时候你开门撞见一只小猫娘，刚打算转身拿糖果...她就从裙下抽出刀扎了你的腰子，愉悦地舔了舔刀口的血...原来这是喵星派来的刺客！ 已知猫娘的反应能力是人类的三倍，你只有你房间的东西可以利用，要怎么打败她？
太残忍了😭,http://tieba.com/p/8276917838,Sobaodk,laiTM,2-22,
如果在公厕……,http://tieba.com/p/8273640140,我是笨蛋_,贴吧用户_...,2-22,在公厕看见自己的朋友（这位朋友是男性），但是朋友在没锁门的单间里混着塞满玩具，被囚禁着，如果是你你会怎么办
我我宣布冰箱是2023最涩女角色😍,http://tieba.com/p/8276625035,王大可,九猎,2-22,《原子之心》诺拉的cv…张琦，其配音角色包括2077的女v，守望的布妹，lol的寡妇，某O的坎蒂丝，某粥的斯卡蒂
突然有个奇怪的想法,http://tieba.com/p/8270714798,0 7 2 1, 甜兔布丁,2-22,假如世界快要毁灭了，只有自己变成魅魔才有能力拯救世界，但是代价是永远都只能以魅魔的方式生活下去，米娜桑会选择永远变成魅魔拯救世界吗？
产生了不解,http://tieba.com/p/8266541180,TRUE🔮黒茉美雪, 甜兔布丁,2-22,长得可爱但是经常zc的可爱女生，真的会很招人喜欢吗？
如果你有一把能将一切物体、动物都变成美少女的枪,http://tieba.com/p/8274182236,fuuxk,fuuxk,2-22,rt你会射向什么？
如果可以让一个部位变大到110%-300%之间的任意一个大小,http://tieba.com/p/8263619552,银瞳血影,某不知名...,2-22,大家会选那里呢？具体变大多少呢不要过分涩涩哦。
日常思考捏,http://tieba.com/p/8272418407,水鬼856,陀,2-22,世界上真的有这样一种宗教？布道者自身都嗤之以鼻，而信教者却虔诚无比
8u有想过不死属性的玩法吗,http://tieba.com/p/8272161612,昨天没下雨,清风雨,2-22,假设身体具有极强的恢复能力，且可以自我控制开始恢复的时间；如果身体死亡，思维可以脱离并观测自己身体的状态，随时选择复苏身体。如果被分成几个部分，可以选择任意一分部复苏，但不能分裂；如果被吃干抹净，也可以选择一个特点地点复活。 总之就是具备不死的能力，这种情况下会有什么样的玩法呢
如果让你拥有一种融合变形的形态能力(全身)，你更倾向于哪一种呢,http://tieba.com/p/8261717183,[],legi6,2-22,
你会对会说话，冰箱产生兴趣吗？,http://tieba.com/p/8276234985,别把虚伪...,男孩无...,2-22,
这个广告的小姐姐真的好看,http://tieba.com/p/8276742909,屑狐狸HLI,墨妖然,2-22,有一种不可言喻的可爱
看看河坝会怎么补充,http://tieba.com/p/8270396471,九岁就虚了,nandaye,2-22,也许有月亮都害羞的xp吧
河坝吧友一定要玩一玩这款游戏,http://tieba.com/p/8274903891,别把虚伪...,我完全明...,2-22,烧的都快把雪给融化
小孩开大车,http://tieba.com/p/8266500133, 甜兔布丁,清风雨,2-18,少走了十年弯路
画个布布子,http://tieba.com/p/8271690247,施佩勒,耶尼切里...,2-22,新时代的赛博贞子
qwq...咱想有点人气呀QAQ咱想火,http://tieba.com/p/8271013536,MCF,夏朵利兹,2-22,明明已经那么努力在写大姐姐文了... 却还是不如那些大水比QAQ 呜...咱也想和流枫奈奈小果酱一样火起来... 哪怕有几个稳定的粉也行QAQ 但是自己很忙...没时间去水贴... QAQ不可能的吧... （大哭...）l
该账号不再是测试用账号所以回归我个人使用。,http://tieba.com/p/8276717009,浅思猫猫,Yxz,2-22,那么我本来也是河坝人，想问问大家依赖性人格障碍和伴随一点神经质该怎么解决，现在是我QQ列表空空如也，前几天刚被本人烦跑一个。 我知道我不正常，但是有些时候也控制不住，所以想看看各位吧U如何应对。顺带想找几个人聊天（…）
雄小鬼来喽,http://tieba.com/p/8276694871,胜影,Yxz,2-22,冒着被这干掉的风险，我要说～行不行啊口～
了解完多啦a梦的烂梗后,http://tieba.com/p/8276687402,憨傻2笨愚,Yxz,2-22,无法直视这一幕了
破事水#这种情况下各位吧友会怎么做？,http://tieba.com/p/8275370163,塞拉菲...,塞拉菲...,2-22,假如你是西幻世界观中的一个普通冒险者（是队伍中的法师，性别自己选），一次委托结束后，你的队长要离开一个多月回趟家，并且委托你在这段时间里帮ta照料鱼塘里养着的10条鱼，还给了你一笔可观的费用和喂鱼的食物，你也答应了，但不幸的是，就在ta即将返回的前一天，突然出现一次意外导致你负责照料的那10条鱼死了9条，而这10条鱼并不是这片地区附近的物种，在这种情况下各位吧友会怎么做？ 备注：低魔世界观，没有复活魔法，经典中世
在变态的路上又前进了一大截,http://tieba.com/p/8276879988,光之国柜子,光之国柜子,2-22,昨天晚上玩了死馆，到现在打通两个结局了。 一个铁板烧，一个生鲜。 我看了全cg存档，好像有好结局，咋打啊。真的想打好结局，不然太变态了。 其实到最后我才发现每次死亡的选项之间有关系，看不懂日文，除了文本是汉字，别的选项都是日文。 永远生最喜欢了，大爱梦也不错。
前面的女生失态了，你会提醒吗,http://tieba.com/p/8208055036,zeplion,🥺😎🥺,2-19,有点像故意的
绘画日更帖,http://tieba.com/p/5979042498,MrW初号机,米酒喵qwq,2-22,之前的新人报道帖想了一下不适合用来日更 这里打算单独开一个帖子来更新作品（前面的就暂时停用了） 本人入ryona坑有很长一段时间，喜欢缓慢的精神折磨（不喜欢过于血腥），最喜欢看一个人精神缓慢崩溃的过程。比较少见的控道服（完全找不到同好！）喜欢优质的本子，如果本子画的不好那我宁可不去画。如果自己都看不下去别人肯定也是一样的。 假期期间，不出意外每天都会只是更新一张 如果有什么意见请私信或者评论区留言，让我知道你
随便摆一下,http://tieba.com/p/8266344023,oroc638,乞酒zx,2-22,如图
这个算不算NTR,http://tieba.com/p/8273224265,J7iLh1, 甜兔布丁,2-22,想像一个内心纯结的人型电脑被下一个主人做出哪种事……
引体向上小妙招,http://tieba.com/p/8275669668,人迹板桥...,一只雏,2-22,不可以终止哦
呐呐贝儿可爱滴涅,http://tieba.com/p/8275526479,380毫米豌豆射手,380毫米豌豆射手,2-22,🤤🤤🤤
求，被反击的傲娇,http://tieba.com/p/8271873877,桀瑞jerry,贴吧用户_...,2-22,
犬只污染应对管理条例,http://tieba.com/p/8203541004,[],Eecho,2-22,
挑战单人玩真空袋窒息,http://tieba.com/p/8240045785,起名字这...,北河坝万...,2-22,一个人玩真空袋真是有点鸡肋，又刺激又害怕，可惜自己坚持不了太久
标题五个字,http://tieba.com/p/8275128013,steve,蜡笔小新cn,2-22,上次在电影院厅看到旁边有个小哥抱着手偶走过来落座，这种手偶是不是很贵啊？具体叫什么名字呢？
大家觉得yw的大小和x启蒙的早晚有关吗,http://tieba.com/p/8258349758,梦絮,正经小马马,2-22,打了一大段话被删了，二楼补充 香菇猫镇楼
突发!城市有不明巨兽出现,http://tieba.com/p/8275764757,COCOEV,COCOEV,2-22,突发!城市有不明巨兽出现
title,href,author,reviewer,last_comment_time,comment
这是好东西,http://tieba.com/p/8270844212,过脑就忘...,佣兵_寒枫,2-22,配合自锁滑轮就可以，嘿嘿
吧友们会想要有一个会画可爱loli的妻子吗,http://tieba.com/p/8276491288,zlx,米酒喵qwq,2-22,🤤
这个应该发到河坝来,http://tieba.com/p/7929473030,《绑架全...,一个人...,7-19,所以我来了
想问问有没有喜欢腹鸣肠鸣之类的,http://tieba.com/p/8203271316,椿茶ico,玄冥黑洞3,2-22,应该会有人一起享受小众xp吧...或者想找一个腹鸣肠鸣比较严重的孩子宠一宠
话说这算不算某种意义上的开大车？,http://tieba.com/p/8265139275,[],故事起与...,2-22,
8u们喜欢绞刑的本子吗？,http://tieba.com/p/8228664359,银瞳血影,伟大的金...,2-22,
求nd，想被tj,http://tieba.com/p/8269131669,呜呜呜呜...,念娇奴,2-22,
这样会死掉的吧,http://tieba.com/p/8201528212,阿池池池...,关小橘它...,2-22,图图放二楼
原子之心女机器人,http://tieba.com/p/8274762020,東雪蓮单...,螺香说醒法,2-22,有限的信息：机器双子是主角老婆（都是），因事故（未知）左右脑一分为二，被博士改造为双子。主角的记忆被改造过，手套AI和博士有可能都在利用主角
感觉自己的xp很乱,http://tieba.com/p/8269857884,清甫,光速闪,2-22,申鹤镇楼，楼下细🔒
标题五个字,http://tieba.com/p/8276512813,😅​゙,Yxz,2-22,
想看看河坝老哥的XP怎么样,http://tieba.com/p/8273452387,萌新已葬....,呃呃哦呃...,2-22,刷到一个测变态程度的网址，链接发在楼下
喜欢futa的原因都有哪些呢？,http://tieba.com/p/8269076119,埋地枪兵,砂糖可爱...,2-22,4级水经验 参考粉红app的一篇精良科普本，总结几个要点：单纯喜欢大🐮美少女，妹子生活巨变迎来的戏剧冲突，同性cp也能大do特do，反差萌，逆天剧情，感觉更涩，等等。但我还想补充一点是同人创作。
发现新大陆，腹击会有感觉,http://tieba.com/p/8265285120,不尽喜悲,桃花什么酥,2-22,楼主今天突然发现自己不算用力地打三角区和小腹的肉肉会有快感。为什么捏?
有什么简单方式，能使自己快乐起来,http://tieba.com/p/8236306404,浮云,桃花什么酥,2-22,
这是啥漫画,http://tieba.com/p/7827890311,憨傻2笨愚,红莲,2-22,
这魔女好诱人啊,http://tieba.com/p/8264710711,佐佐木的...,亾尐的梦,2-22,
是故意的还是不小心的,http://tieba.com/p/8263517674,[],hanSPlayer,2-22,如图
lng的海报,http://tieba.com/p/8276561324,贴吧用户_...,附着风庸,2-22,
有好看的jiojio嘛,http://tieba.com/p/8276317085,墟霩,屑狐狸HLI,2-22,像这样的
小布上削皮机的动图,http://tieba.com/p/8227558687,骐格格,附着风庸,2-22,看不少吧友在要小布上削皮机的动图，我把原版重新染了个色，放楼下了。
👾有没有玩过这个的?,http://tieba.com/p/8272637064,[],狗狗狗狗...,2-22,这个算是能发到河坝的标准了吧
